 Company ,Model Name,Variant,Price,Launch year,Car type,Engine,Mileage,Range,Transmission type,Fuel type,Battery capacity,Top speed,Airbags count,"ABS, EBD",ADAS features,NCAP rating,Parking sensors/camera,Infotainment system,Touchscreen size,Sunroof,AC type,Seat material,Connectivity,Ex-showroom price,Car images,Charging Time DC,Charging Time AC,Electric Motor Power,Seating capacity,Engine (cc),Turbo,Horsepower (est.),Warranty,Headlight,Power,Torque,Fuel Tank Capacity
Tata,Sierra EV,Electric,15-25,Upcoming 2026,SUV,Electric,,500-600,Automatic,Electric,65-75 kWh,200,6,Yes,Yes,5★,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,15-25 Lakh,/assets/vehicle_images/tata/Tata Sierra Ev.png,~25 mins,6-8 h,150 kW,5,—,No,201,8 Years / 1.6 Lakh km,LED,200 PS,400 Nm,EV
Tata,Safari EV,Electric,30-32,Upcoming 2026,SUV,Electric,,>500,Automatic,Electric,65-75 kWh,180,7,Yes,Yes,5★,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,30-32 Lakh,,~30 mins,—,300-400 hp,7,—,No,300,8 Years / 1.6 Lakh km,LED,200 PS,400 Nm,EV
Tata,Avinya,Electric,30-60,Upcoming 2026,SUV,Electric,,400-500,Automatic,Electric,75-90 kWh,—,6,Yes,Yes,5★,360° Cam,Premium,"12.3""",Panoramic,Auto,Premium,Advanced,30-60 Lakh,/assets/vehicle_images/tata/Tata Avinya .png,<30 mins,—,—,5,—,No,—,8 Years / 1.6 Lakh km,LED,300 PS,500 Nm,EV
Tata,Avinya X,Electric,45,Upcoming 2027,SUV,Electric,,500,Automatic,Electric,95 kWh,—,6,Yes,Yes,5★,360° Cam,Premium,—,Panoramic,Auto,Premium,Advanced,45 Lakh,,<30 mins,—,420 bhp,5,—,No,420,8 Years / 1.6 Lakh km,LED,420 PS,600 Nm,EV
Tata,Altroz EV,Electric,Dec-15,Upcoming 2027,Hatchback,Electric,,306-312,Automatic,Electric,26-30 kWh,—,6,Yes,Yes,5★,Cam+Sensor,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,12-15 Lakh,/assets/vehicle_images/tata/Tata Altroz Ev.png,~60 mins,~8 h,74-129 bhp,5,—,No,74,8 Years / 1.6 Lakh km,LED,129 PS,250 Nm,EV
Tata,Tiago EV Facelift,Electric,7.99-11.14,Upcoming 2026,Hatchback,Electric,,250-315,Automatic,Electric,19.2-24 kWh,120,6,Yes,No,4★,Cam+Sensor,Premium,"10.25""",No,Auto,Leatherette,AA/CarPlay,7.99-11.14 Lakh,,~58 mins,6.9-8.7 h,60-74 bhp,5,—,No,60,8 Years / 1.6 Lakh km,Halogen,74 PS,114 Nm,EV
Mahindra,XUV 3XO,MX1,7.49,2024,Compact SUV,1.2L Turbo Petrol,18.89,,Manual,Petrol,—,175,6,Yes,No,5★,Sensors,Basic,—,No,Manual,Fabric,—,7.49 Lakh,/assets/vehicle_images/mahindra/XUV 3XO.png,,,,5,1200,Yes,75,3 Years / 1.2 Lakh km,LED,111-131 PS,200-230 Nm,42 L
Mahindra,XUV 3XO,MX2,9.99,2024,Compact SUV,1.5L Diesel,20.6,,Manual,Diesel,—,175,6,Yes,No,5★,Sensors,Touchscreen,"9""",No,Manual,Fabric,AA/CarPlay,9.99 Lakh,,,,,5,1500,No,94,3 Years / 1.2 Lakh km,LED,117 PS,300 Nm,42 L
Mahindra,XUV 3XO,MX3,9.49,2024,Compact SUV,1.2L Turbo Petrol,18.89,,Manual,Petrol,—,175,6,Yes,No,5★,Sensors,Touchscreen,"10.25""",Single Pane,Auto,Fabric,AA/CarPlay,9.49 Lakh,,,,,5,1200,Yes,75,3 Years / 1.2 Lakh km,LED,111-131 PS,200-230 Nm,42 L
Mahindra,XUV 3XO,AX5,10.69,2024,Compact SUV,1.2L Turbo Petrol,18.89,,Manual,Petrol,—,175,6,Yes,No,5★,Sensors,Adrenox,"10.25""",Single Pane,Auto,Leatherette,AA/CarPlay,10.69 Lakh,,,,,5,1200,Yes,75,3 Years / 1.2 Lakh km,LED,111-131 PS,200-230 Nm,42 L
Mahindra,XUV 3XO,AX5L,11.99,2024,Compact SUV,1.2L TGDi Petrol,18.2,,Manual,Petrol,—,175,6,Yes,Yes,5★,Sensors,Adrenox,"10.25""",Single Pane,Auto,Leatherette,AA/CarPlay,11.99 Lakh,,,,,5,1200,No,75,3 Years / 1.2 Lakh km,LED,111-131 PS,200-230 Nm,42 L
Mahindra,XUV 3XO,AX7,12.49,2024,Compact SUV,1.2L TGDi Petrol,18.2,,Manual,Petrol,—,175,6,Yes,No,5★,Sensors,Adrenox,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,12.49 Lakh,,,,,5,1200,No,75,3 Years / 1.2 Lakh km,LED,111-131 PS,200-230 Nm,42 L
Mahindra,XUV 3XO,AX7L,13.99,2024,Compact SUV,1.2L TGDi Petrol,18.2,,Manual,Petrol,—,175,6,Yes,Yes,5★,360° Cam,Adrenox,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,13.99 Lakh,,,,,5,1200,No,75,3 Years / 1.2 Lakh km,LED,111-131 PS,200-230 Nm,42 L
Mahindra,XUV700,MX,13.99,2021,Premium SUV,2.0L Turbo Petrol,15,,Manual,Petrol,—,200,2,Yes,No,5★,Sensors,Touchscreen,"8""",No,Manual,Fabric,AA/CarPlay,13.99 Lakh,/assets/vehicle_images/mahindra/XUV700.png,,,,5,2000,Yes,125,3 Years / 1.2 Lakh km,LED,197 bhp,380 Nm,60 L
Mahindra,XUV700,AX3,16.39,2021,Premium SUV,2.0L Turbo Petrol,15,,Manual,Petrol,—,200,2,Yes,No,5★,Cam+Sensor,Adrenox,"10.25""",No,Auto,Fabric,AA/CarPlay,16.39 Lakh,,,,,5,2000,Yes,125,3 Years / 1.2 Lakh km,LED,197 bhp,380 Nm,60 L
Mahindra,XUV700,AX5,17.69,2021,Premium SUV,2.0L Turbo Petrol,15,,Manual,Petrol,—,200,6,Yes,No,5★,Cam+Sensor,Adrenox,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,17.69 Lakh,,,,,5,2000,Yes,125,3 Years / 1.2 Lakh km,LED,197 bhp,380 Nm,60 L
Mahindra,XUV700,AX7,19.69,2021,Premium SUV,2.2L Diesel,16.5,,Manual,Diesel,—,200,6,Yes,Yes,5★,Cam+Sensor,Adrenox,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,19.69 Lakh,,,,,7,2200,No,138,3 Years / 1.2 Lakh km,LED,182 bhp,420-450 Nm,60 L
Mahindra,XUV700,AX7L,21.29,2021,Premium SUV,2.2L Diesel,16.5,,Automatic,Diesel,—,200,7,Yes,Yes,5★,360° Cam,Adrenox,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,21.29 Lakh,,,,,7,2200,No,138,3 Years / 1.2 Lakh km,LED,182 bhp,420-450 Nm,60 L
Mahindra,Scorpio N,Z2,13.49,2022,SUV,2.0L Turbo Petrol,12.17,,Manual,Petrol,—,165,2,Yes,No,5★,Sensors,Touchscreen,"8""",No,Manual,Fabric,AA/CarPlay,13.49 Lakh,/assets/vehicle_images/mahindra/Scorpio N.png,,,,7,2000,Yes,125,3 Years / 1.2 Lakh km,LED,203 PS,370-380 Nm,57 L
Mahindra,Scorpio N,Z4,14.49,2022,SUV,2.0L Turbo Petrol,12.17,,Manual,Petrol,—,165,2,Yes,No,5★,Sensors,Touchscreen,"8""",No,Manual,Fabric,AA/CarPlay,14.49 Lakh,,,,,7,2000,Yes,125,3 Years / 1.2 Lakh km,LED,203 PS,370-380 Nm,57 L
Mahindra,Scorpio N,Z6,16.5,2022,SUV,2.2L Diesel,15.42,,Manual,Diesel,—,165,2,Yes,No,5★,Sensors,Touchscreen,"8""",Yes,Manual,Fabric,AA/CarPlay,16.50 Lakh,,,,,7,2200,No,138,3 Years / 1.2 Lakh km,LED,132-175 PS,300-400 Nm,57 L
Mahindra,Scorpio N,Z8 Select,16.84,2022,SUV,2.0L Turbo Petrol,12.17,,Manual,Petrol,—,165,6,Yes,No,5★,Cam+Sensor,Touchscreen,"8""",Yes,Auto,Leatherette,AA/CarPlay,16.84 Lakh,,,,,7,2000,Yes,125,3 Years / 1.2 Lakh km,LED,203 PS,370-380 Nm,57 L
Mahindra,Scorpio N,Z8,18.86,2022,SUV,2.2L Diesel,15.42,,Manual,Diesel,—,165,6,Yes,No,5★,Cam+Sensor,Touchscreen,"8""",Yes,Auto,Leatherette,AA/CarPlay,18.86 Lakh,,,,,7,2200,No,138,3 Years / 1.2 Lakh km,LED,132-175 PS,300-400 Nm,57 L
Mahindra,Scorpio N,Z8L,20.3,2022,SUV,2.0L Turbo Petrol,12.17,,Manual,Petrol,—,165,6,Yes,No,5★,Front+Rear Cam,Touchscreen,"8""",Yes,Auto,Leatherette,AA/CarPlay,20.30 Lakh,,,,,7,2000,Yes,125,3 Years / 1.2 Lakh km,LED,203 PS,370-380 Nm,57 L
Mahindra,Scorpio Classic,S,13,2022,SUV,2.2L Diesel,14.44,,Manual,Diesel,—,165,2,Yes,No,—,Sensors,Yes,"9""",No,Manual,Fabric,Yes,13.00 Lakh,,,,,7,2200,No,138,3 Years / 1.2 Lakh km,Halogen,130 bhp,300 Nm,60 L
Mahindra,Scorpio Classic,S11,16.9,2022,SUV,2.2L Diesel,14.44,,Manual,Diesel,—,165,2,Yes,No,—,Sensors,Yes,"9""",No,Auto,Fabric,Yes,16.90 Lakh,,,,,7,2200,No,138,3 Years / 1.2 Lakh km,Halogen,130 bhp,300 Nm,60 L
Mahindra,Thar,AX Opt,9.99,2020,Lifestyle SUV,2.0L Petrol / 2.2L Diesel,15.2,,Manual,Petrol/Diesel,—,155,2,Yes,No,4★,Sensors,Yes,"7""",No,Manual,Fabric,Yes,9.99 Lakh,/assets/vehicle_images/mahindra/Thar.png,,,,4,2000,No,125,3 Years / 1.2 Lakh km,Halogen,117-150 bhp,300-320 Nm,45 L
Mahindra,Thar,LX,17.19,2020,Lifestyle SUV,2.0L Petrol / 2.2L Diesel,15.2,,Automatic,Petrol/Diesel,—,155,2,Yes,No,4★,Sensors,Yes,"7""",No,Auto,Fabric,Yes,17.19 Lakh,,,,,4,2000,No,125,3 Years / 1.2 Lakh km,Halogen,117-150 bhp,300-320 Nm,45 L
Mahindra,Thar ROXX,MX1,12.39,2024,SUV,2.0L Petrol / 2.2L Diesel,15.2,,Manual,Petrol/Diesel,—,155,6,Yes,No,5★,Sensors,Yes,"10.25""",No,Manual,Fabric,Yes,12.39 Lakh,/assets/vehicle_images/mahindra/Thar ROXX.png,,,,5,2000,No,125,3 Years / 1.2 Lakh km,LED,152-177 PS,330-380 Nm,57 L
Mahindra,Thar ROXX,MX3,13.99,2024,SUV,2.0L Petrol / 2.2L Diesel,15.2,,Manual,Petrol/Diesel,—,155,6,Yes,No,5★,Camera,Yes,"10.25""",No,Manual,Fabric,Yes,13.99 Lakh,,,,,5,2000,No,125,3 Years / 1.2 Lakh km,LED,152-177 PS,330-380 Nm,57 L
Mahindra,Thar ROXX,AX3L,16.99,2024,SUV,2.0L Petrol / 2.2L Diesel,15.2,,Manual,Petrol/Diesel,—,155,6,Yes,Yes,5★,Camera,Yes,"10.25""",Yes,Auto,Leatherette,Yes,16.99 Lakh,,,,,5,2000,No,125,3 Years / 1.2 Lakh km,LED,152-177 PS,330-380 Nm,57 L
Mahindra,Thar ROXX,AX5L,18.99,2024,SUV,2.0L Petrol / 2.2L Diesel,15.2,,Automatic,Petrol/Diesel,—,155,6,Yes,Yes,5★,Camera,Yes,"10.25""",Yes,Auto,Leatherette,Yes,18.99 Lakh,,,,,5,2000,No,125,3 Years / 1.2 Lakh km,LED,152-177 PS,330-380 Nm,57 L
Mahindra,Thar ROXX,AX7L,22.25,2024,SUV,2.0L Petrol / 2.2L Diesel,15.2,,Automatic,Petrol/Diesel,—,155,6,Yes,Yes,5★,360° Cam,Yes,"10.25""",Panoramic,Auto,Leatherette,Yes,22.25 Lakh,,,,,5,2000,No,125,3 Years / 1.2 Lakh km,LED,152-177 PS,330-380 Nm,57 L
Mahindra,Bolero,B4,7.99,2000,SUV,1.5L Diesel,16,,Manual,Diesel,—,125,2,Yes,No,1★,Sensors,No,—,No,Manual,Fabric,No,7.99 Lakh,/assets/vehicle_images/mahindra/Bolero.png,,,,7,1500,No,94,3 Years / 1.2 Lakh km,Halogen,75 bhp,210 Nm,60 L
Mahindra,Bolero,B6,8.99,2000,SUV,1.5L Diesel,16,,Manual,Diesel,—,125,2,Yes,No,1★,Sensors,Yes,—,No,Manual,Fabric,No,8.99 Lakh,,,,,7,1500,No,94,3 Years / 1.2 Lakh km,Halogen,75 bhp,210 Nm,60 L
Mahindra,Bolero,B6 Opt,9.8,2000,SUV,1.5L Diesel,16,,Manual,Diesel,—,125,2,Yes,No,1★,Sensors,Yes,—,No,Manual,Fabric,No,9.80 Lakh,,,,,7,1500,No,94,3 Years / 1.2 Lakh km,Halogen,75 bhp,210 Nm,60 L
Mahindra,Bolero,B8,10.5,2000,SUV,1.5L Diesel,16,,Manual,Diesel,—,125,2,Yes,No,1★,Sensors,Yes,—,No,Manual,Fabric,No,10.50 Lakh,,,,,7,1500,No,94,3 Years / 1.2 Lakh km,Halogen,75 bhp,210 Nm,60 L
Mahindra,Bolero Neo,N4,8.69,2021,SUV,1.5L Diesel,18.04,,Manual,Diesel,—,125,2,Yes,No,1★,Sensors,No,—,No,Manual,Fabric,No,8.69 Lakh,/assets/vehicle_images/mahindra/Bolero Neo.png,,,,7,1500,No,94,3 Years / 1.2 Lakh km,Halogen,100 bhp,260 Nm,50 L
Mahindra,Bolero Neo,N8,9.99,2021,SUV,1.5L Diesel,18.04,,Manual,Diesel,—,125,2,Yes,No,1★,Sensors,Yes,—,No,Manual,Fabric,No,9.99 Lakh,,,,,7,1500,No,94,3 Years / 1.2 Lakh km,Halogen,100 bhp,260 Nm,50 L
Mahindra,Bolero Neo,N10,10.99,2021,SUV,1.5L Diesel,18.04,,Manual,Diesel,—,125,2,Yes,No,1★,Sensors,Yes,"7""",No,Manual,Fabric,Yes,10.99 Lakh,,,,,7,1500,No,94,3 Years / 1.2 Lakh km,Halogen,100 bhp,260 Nm,50 L
Mahindra,Bolero Neo,N10 Opt,11.47,2021,SUV,1.5L Diesel,18.04,,Manual,Diesel,—,125,2,Yes,No,1★,Sensors,Yes,"7""",No,Manual,Fabric,Yes,11.47 Lakh,,,,,7,1500,No,94,3 Years / 1.2 Lakh km,Halogen,100 bhp,260 Nm,50 L
Mahindra,XUV400 EV,EC,15.49,2023,Electric SUV,Electric,,375,Automatic,Electric,34.5 kWh,150,6,Yes,No,5★,Camera,Yes,"7""",Yes,Auto,Fabric,Yes,15.49 Lakh,/assets/vehicle_images/mahindra/XUV400 EV.png,—,—,—,5,—,No,—,8 Years / 1.6 Lakh km,Halogen,147.5 bhp,310 Nm,EV
Mahindra,XUV400 EV,EL,19.19,2023,Electric SUV,Electric,,456,Automatic,Electric,39.4 kWh,150,6,Yes,No,5★,Camera,Yes,"7""",Yes,Auto,Leatherette,Yes,19.19 Lakh,,—,—,—,5,—,No,—,8 Years / 1.6 Lakh km,Halogen,147.5 bhp,310 Nm,EV
Mahindra,XUV 3XO EV,Base,13.89,2024,Electric SUV,Electric,,456,Automatic,Electric,39.4 kWh,150,6,Yes,Yes,5★,Camera,Yes,"10.25""",Yes,Auto,Fabric,Yes,13.89 Lakh,/assets/vehicle_images/mahindra/XUV 3XO EV.png,—,—,147.51 bhp,5,—,No,148,8 Years / 1.6 Lakh km,LED,147.5 bhp,—,EV
Mahindra,XUV 3XO EV,Top,14.96,2024,Electric SUV,Electric,,456,Automatic,Electric,39.4 kWh,150,6,Yes,Yes,5★,Camera,Yes,"10.25""",Yes,Auto,Leatherette,Yes,14.96 Lakh,,—,—,147.51 bhp,5,—,No,148,8 Years / 1.6 Lakh km,LED,147.5 bhp,—,EV
Mahindra,BE 6,Pack One,18.9,2025,Electric SUV,Electric,,683,Automatic,Electric,59 kWh,—,6,Yes,Yes,5★,360° Cam,Yes,"10.25""",Yes,Auto,Fabric,Yes,18.90 Lakh,/assets/vehicle_images/mahindra/BE 6.png,—,—,282 bhp,5,—,No,282,8 Years / 1.6 Lakh km,LED,286 hp,380 Nm,EV
Mahindra,BE 6,Pack Two,22.9,2025,Electric SUV,Electric,,683,Automatic,Electric,79 kWh,—,6,Yes,Yes,5★,360° Cam,Yes,"10.25""",Yes,Auto,Leatherette,Yes,22.90 Lakh,,—,—,282 bhp,5,—,No,282,8 Years / 1.6 Lakh km,LED,286 hp,380 Nm,EV
Mahindra,BE 6,Pack Three,28.49,2025,Electric SUV,Electric,,683,Automatic,Electric,79 kWh,—,6,Yes,Yes,5★,360° Cam,Yes,"10.25""",Yes,Auto,Leatherette,Yes,28.49 Lakh,,—,—,282 bhp,5,—,No,282,8 Years / 1.6 Lakh km,LED,286 hp,380 Nm,EV
Mahindra,XEV 9e,Pack One Above,21.9,2024,Electric SUV,Electric,,656,Automatic,Electric,59 kWh,—,6,Yes,Yes,5★,360° Cam,Yes,"10.25""",Yes,Auto,Fabric,Yes,21.90 Lakh,/assets/vehicle_images/mahindra/XEV 9e.png,—,—,282 bhp,5,—,No,282,8 Years / 1.6 Lakh km,LED,285 PS,380 Nm,EV
Mahindra,XEV 9e,Pack Two Above,25.9,2024,Electric SUV,Electric,,656,Automatic,Electric,79 kWh,—,6,Yes,Yes,5★,360° Cam,Yes,"10.25""",Yes,Auto,Leatherette,Yes,25.90 Lakh,,—,—,282 bhp,5,—,No,282,8 Years / 1.6 Lakh km,LED,285 PS,380 Nm,EV
Mahindra,XEV 9e,Pack Three,28.9,2024,Electric SUV,Electric,,656,Automatic,Electric,79 kWh,—,6,Yes,Yes,5★,360° Cam,Yes,"10.25""",Yes,Auto,Leatherette,Yes,28.90 Lakh,,—,—,282 bhp,5,—,No,282,8 Years / 1.6 Lakh km,LED,285 PS,380 Nm,EV
Mahindra,XEV 9e,Pack Three Above,31.25,2024,Electric SUV,Electric,,656,Automatic,Electric,79 kWh,—,6,Yes,Yes,5★,360° Cam,Yes,"10.25""",Yes,Auto,Leatherette,Yes,31.25 Lakh,,—,—,282 bhp,5,—,No,282,8 Years / 1.6 Lakh km,LED,285 PS,380 Nm,EV
Mahindra,XEV 9S,Pack One Above,19.95,2024,Electric SUV,Electric,,679,Automatic,Electric,79 kWh,—,6,Yes,Yes,—,360° Cam,Yes,"10.25""",Yes,Auto,Fabric,Yes,19.95 Lakh,/assets/vehicle_images/mahindra/XEV 9s.png,—,—,282 bhp,7,—,No,282,8 Years / 1.6 Lakh km,LED,282 bhp,380 Nm,EV
Mahindra,XEV 9S,Pack Two Above,22.95,2024,Electric SUV,Electric,,679,Automatic,Electric,79 kWh,—,6,Yes,Yes,—,360° Cam,Yes,"10.25""",Yes,Auto,Leatherette,Yes,22.95 Lakh,,—,—,282 bhp,7,—,No,282,8 Years / 1.6 Lakh km,LED,282 bhp,380 Nm,EV
Mahindra,XEV 9S,Pack Three,26.95,2024,Electric SUV,Electric,,679,Automatic,Electric,79 kWh,—,6,Yes,Yes,—,360° Cam,Yes,"10.25""",Yes,Auto,Leatherette,Yes,26.95 Lakh,,—,—,282 bhp,7,—,No,282,8 Years / 1.6 Lakh km,LED,282 bhp,380 Nm,EV
Mahindra,XEV 9S,Pack Three Above,29.45,2024,Electric SUV,Electric,,679,Automatic,Electric,79 kWh,—,6,Yes,Yes,—,360° Cam,Yes,"10.25""",Yes,Auto,Leatherette,Yes,29.45 Lakh,,—,—,282 bhp,7,—,No,282,8 Years / 1.6 Lakh km,LED,282 bhp,380 Nm,EV
Mahindra,Thar E,Electric,25,Upcoming 2026,Electric SUV,Electric,,—,Automatic,Electric,—,—,6,Yes,Yes,—,360° Cam,Yes,"10.25""",Yes,Auto,Leatherette,Yes,25.00 Lakh,Thar E.pngk,—,—,—,5,—,No,—,8 Years / 1.6 Lakh km,LED,250 bhp,—,EV
Mahindra,Global Pik Up,Base,16,Upcoming 2026,Pickup Truck,2.2L Diesel,—,,Manual,Diesel,—,—,6,Yes,Yes,—,Camera,Yes,"8""",Yes,Auto,Fabric,Yes,16.00 Lakh,/assets/vehicle_images/mahindra/Global Pik Up.png,—,—,—,5,2200,No,138,3 Years / 1.2 Lakh km,LED,—,—,—
Mahindra,Scorpio N Facelift,Base,13.5,Upcoming 2026,SUV,2.0L Petrol / 2.2L Diesel,—,,Manual,Petrol/Diesel,—,—,6,Yes,Yes,—,Camera,Yes,"8""",Yes,Auto,Fabric,Yes,13.50 Lakh,/assets/vehicle_images/mahindra/Vision X.png,—,—,—,7,2000,No,125,3 Years / 1.2 Lakh km,LED,130-200 bhp,—,—
Mahindra,Vision S,Electric,10.5,Upcoming 2027,Compact SUV,Electric,,—,Automatic,Electric,—,—,6,Yes,Yes,—,Camera,Yes,"8""",Yes,Auto,Fabric,Yes,10.50 Lakh,Vision S.png,—,—,—,5,—,No,—,8 Years / 1.6 Lakh km,LED,—,—,EV
Mahindra,Vision T,Electric,12.5,Upcoming 2028,SUV,Electric,,—,Automatic,Electric,—,—,6,Yes,Yes,—,Camera,Yes,"8""",Yes,Auto,Fabric,Yes,12.50 Lakh,/assets/vehicle_images/mahindra/Vision T.png,—,—,—,5,—,No,—,8 Years / 1.6 Lakh km,LED,—,—,EV
Mahindra,Vision SXT,Electric,13.5,Upcoming 2028,SUV,Electric,,—,Automatic,Electric,—,—,6,Yes,Yes,—,Camera,Yes,"8""",Yes,Auto,Fabric,Yes,13.50 Lakh,Vision SXT.png,—,—,—,5,—,No,—,8 Years / 1.6 Lakh km,LED,—,—,EV
Mahindra,Vision X,Electric,9.5,Upcoming 2027,Sub Compact SUV,Electric,,—,Automatic,Electric,—,—,6,Yes,Yes,—,Camera,Yes,"8""",Yes,Auto,Fabric,Yes,9.50 Lakh,/assets/vehicle_images/mahindra/Vision X.png,—,—,—,5,—,No,—,8 Years / 1.6 Lakh km,LED,—,—,EV
Mahindra,XEV 7e,Electric,25,Upcoming 2026,Electric SUV,Electric,,—,Automatic,Electric,—,—,6,Yes,Yes,—,360° Cam,Yes,"10.25""",Yes,Auto,Leatherette,Yes,25.00 Lakh,,—,—,—,7,—,No,—,8 Years / 1.6 Lakh km,LED,—,—,EV
Mahindra,BE.09,Electric,20,Upcoming 2027,Electric SUV,Electric,,—,Automatic,Electric,—,—,6,Yes,Yes,—,360° Cam,Yes,"10.25""",Yes,Auto,Leatherette,Yes,20.00 Lakh,BE 09.png,—,—,—,5,—,No,—,8 Years / 1.6 Lakh km,LED,—,—,EV
Mahindra,BE.07,Electric,25,Upcoming 2026,Electric SUV,Electric,,—,Automatic,Electric,—,—,6,Yes,Yes,—,360° Cam,Yes,"10.25""",Yes,Auto,Leatherette,Yes,25.00 Lakh,BE 07.png,—,—,—,5,—,No,—,8 Years / 1.6 Lakh km,LED,—,—,EV
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,—,No,—,,,,,
Maruti Suzuki,Brezza 2026,Standard,8.50-14.00,Upcoming 2026,SUV,Petrol,-,,Manual/Auto,Petrol,—,-,-,Yes,-,-,Sensors,-,-,Yes,Auto,Fabric,-,8.50-14.00 Lakh,/assets/vehicle_images/maruti_suzuki/Brezza 2026.png,—,—,—,5,—,No,—,3 Years / 1 Lakh km,LED,—,—,—
Maruti Suzuki,Wagon R Flex Fuel,Standard,8.50-9.50,Upcoming 2026,Hatchback,Flex Fuel,-,,Manual,Flex Fuel,—,-,-,Yes,-,-,Sensors,-,-,No,Manual,Fabric,-,8.50-9.50 Lakh,/assets/vehicle_images/maruti_suzuki/Wagon R Flex Fuel.png,—,—,—,5,—,No,—,3 Years / 1 Lakh km,Halogen,—,—,—
Maruti Suzuki,Grand Vitara Phantom Blaq,Standard,20.22,Upcoming 2026,SUV,Petrol,-,,Auto,Petrol,—,-,-,Yes,-,-,Sensors,-,-,Yes,Auto,Leatherette,-,20.22 Lakh,/assets/vehicle_images/maruti_suzuki/Grand Vitara Phantom Blaq .png,—,—,—,5,—,No,—,3 Years / 1 Lakh km,LED,102 bhp,136.8 Nm,45 L
Maruti Suzuki,eWX,Standard,8.00-9.00,Upcoming 2026,Electric Hatchback,Electric,,230,Auto,Electric,—,-,-,Yes,-,-,Sensors,-,-,No,Auto,Fabric,-,8.00-9.00 Lakh,/assets/vehicle_images/maruti_suzuki/eWX.png,—,—,—,5,—,No,—,8 Years / 1.6 Lakh km,LED,—,—,EV
Maruti Suzuki,Futuro E,Standard,9.00-11.00,Upcoming 2026,Electric SUV,Electric,,130,Auto,Electric,—,-,-,Yes,-,-,Sensors,-,-,Yes,Auto,Fabric,-,9.00-11.00 Lakh,/assets/vehicle_images/maruti_suzuki/Futuro E.png,—,—,—,5,—,No,—,8 Years / 1.6 Lakh km,LED,—,—,EV
Maruti Suzuki,XL7,Standard,12.00-13.00,Upcoming 2026,MPV,Petrol,-,,Manual/Auto,Petrol,—,-,-,Yes,-,-,Sensors,-,-,No,Auto,Leatherette,-,12.00-13.00 Lakh,XL7.png,—,—,—,7,—,No,—,3 Years / 1 Lakh km,LED,103 bhp,—,—
Maruti Suzuki,WagonR Electric,Standard,8,Upcoming 2026,Electric Hatchback,Electric,,60,Auto,Electric,—,-,-,Yes,-,-,Sensors,-,-,No,Auto,Fabric,-,8.00 Lakh,,—,—,—,5,—,No,—,8 Years / 1.6 Lakh km,Halogen,—,—,EV
Maruti Suzuki,S-Cross Facelift,Standard,10.00-16.00,Upcoming 2026,SUV,Petrol,-,,Manual/Auto,Petrol,—,-,-,Yes,-,-,Sensors,-,-,Yes,Auto,Fabric,-,10.00-16.00 Lakh,,—,—,—,5,—,No,—,3 Years / 1 Lakh km,LED,—,—,—
Maruti Suzuki,Fronx EV,Standard,12.00-18.00,Upcoming 2027,Electric SUV,Electric,,—,Auto,Electric,—,-,-,Yes,-,-,Sensors,-,-,Yes,Auto,Fabric,-,12.00-18.00 Lakh,,—,—,—,5,—,No,—,8 Years / 1.6 Lakh km,LED,—,—,EV
Maruti Suzuki,Swift Hybrid,Standard,7.50-11.00,Upcoming 2027,Hatchback,Hybrid,-,,Auto,Hybrid,—,-,-,Yes,-,-,Sensors,-,-,No,Auto,Fabric,-,7.50-11.00 Lakh,,—,—,—,5,—,No,—,3 Years / 1 Lakh km,LED,81 bhp,—,—
Maruti Suzuki,Jimny EV,Standard,14.00-18.00,Upcoming 2028,Electric SUV,Electric,,—,Auto,Electric,—,-,-,Yes,-,-,Sensors,-,-,No,Auto,Fabric,-,14.00-18.00 Lakh,,—,—,—,4,—,No,—,8 Years / 1.6 Lakh km,LED,—,—,EV
Maruti Suzuki,Sub-compact SUV,Standard,5.50-9.00,Upcoming 2028,SUV,Petrol,-,,Manual/Auto,Petrol,—,-,-,Yes,-,-,Sensors,-,-,No,Manual,Fabric,-,5.50-9.00 Lakh,,—,—,—,5,—,No,—,3 Years / 1 Lakh km,Halogen,—,—,—
Maruti Suzuki,Baleno-Based EV,Standard,9.50-16.00,Upcoming 2028,Electric Hatchback,Electric,,—,Auto,Electric,—,-,-,Yes,-,-,Sensors,-,-,No,Auto,Fabric,-,9.50-16.00 Lakh,,—,—,—,5,—,No,—,8 Years / 1.6 Lakh km,LED,—,—,EV
Maruti Suzuki,eVX,Standard,22.00-25.00,Upcoming 2025,Electric SUV,Electric,,—,Auto,Electric,—,-,-,Yes,-,-,Sensors,-,-,Yes,Auto,Fabric,-,22.00-25.00 Lakh,,—,—,—,5,—,No,—,8 Years / 1.6 Lakh km,LED,144-174 bhp,—,EV
