Company,Model Name,Variant,Price,Launch year,Car type,Engine,Mileage,Range,Transmission type,Fuel type,Battery capacity,Top speed,Airbags count,"ABS, EBD",ADAS features,NCAP rating,Parking sensors/camera,Infotainment system,Touchscreen size,Sunroof,AC type,Seat material,Connectivity,Ex-showroom price,Car images,Charging Time DC,Charging Time AC,Electric Motor Power,Seating capacity,Engine (cc),Turbo,Horsepower (est.),Warranty,Headlight,Power,Torque,Fuel Tank Capacity
Tata,Curvv EV,Empowered Plus A 55 Dark,22.24,2024,SUV Coupe,Electric,,502,Automatic,Electric,55 kWh,160,6,Yes,Yes,5★,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,22.24 Lakh,/assets/vehicle_images/tata/Tata Curvv Ev.png,~40 mins,~8 h,167 PS,5,—,No,165,8 Years / 1.6 Lakh km,LED,167 PS,250 Nm,EV
Tata,Harrier EV,Adventure S 65,21.99,2025,SUV,Electric,,538,Automatic,Electric,65 kWh,180,6,Yes,Yes,5★,360° Cam,Premium,"10.25""",Panoramic,Auto,Leatherette,AA/CarPlay,21.99 Lakh,/assets/vehicle_images/tata/Tata Harrier Ev.png,~25 mins,~9.3 h,235 bhp,5,—,No,235,8 Years / 1.6 Lakh km,LED,200 PS,400 Nm,EV
Tata,Harrier EV,Fearless+ 65,23.99,2025,SUV,Electric,,538,Automatic,Electric,65 kWh,180,6,Yes,Yes,5★,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,23.99 Lakh,/assets/vehicle_images/tata/Tata Harrier Ev.png,~25 mins,~9.3 h,235 bhp,5,—,No,235,8 Years / 1.6 Lakh km,LED,200 PS,400 Nm,EV
Tata,Harrier EV,Fearless+ 75,24.99,2025,SUV,Electric,,627,Automatic,Electric,75 kWh,180,6,Yes,Yes,5★,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,24.99 Lakh,/assets/vehicle_images/tata/Tata Harrier Ev.png,~25 mins,~10.7 h,235 bhp,5,—,No,235,8 Years / 1.6 Lakh km,LED,200 PS,400 Nm,EV
Tata,Harrier EV,Empowered 75,27.49,2025,SUV,Electric,,627,Automatic,Electric,75 kWh,180,6,Yes,Yes,5★,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,27.49 Lakh,/assets/vehicle_images/tata/Tata Harrier Ev.png,~25 mins,~10.7 h,235 bhp,5,—,No,235,8 Years / 1.6 Lakh km,LED,200 PS,400 Nm,EV
Tata,Harrier EV,Empowered QWD 75,28.99,2025,SUV,Electric,,622,Automatic,Electric,75 kWh,180,6,Yes,Yes,5★,360° Cam,Premium,"12.3""",Panoramic,Auto,Leatherette,AA/CarPlay,28.99 Lakh,/assets/vehicle_images/tata/Tata Harrier Ev.png,~25 mins,~10.7 h,390 bhp,5,—,No,390,8 Years / 1.6 Lakh km,LED,200 PS,400 Nm,EV
,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,—,,,,,,,,,,,,
Hyundai,Grand i10 Nios,Era,5.98,2019,Hatchback,1.2L Kappa Petrol,18,—,Manual,Petrol,—,160,6,Yes,No,2★,Sensors,Basic,—,No,Manual,Fabric,—,5.98 Lakh,/assets/vehicle_images/Hyundai/i 10 nios.png,,,,5,1197,No,82,3 Years / 1 Lakh km,Halogen,83 PS,114 Nm,37 L
Hyundai,Grand i10 Nios,Magna,6.84,2019,Hatchback,1.2L Kappa Petrol,18,—,Manual,Petrol,—,160,6,Yes,No,2★,Sensors,Basic,—,No,Manual,Fabric,—,6.84 Lakh,/assets/vehicle_images/Hyundai/i 10 nios.png,,,,5,1197,No,82,3 Years / 1 Lakh km,Halogen,83 PS,114 Nm,37 L
Hyundai,Grand i10 Nios,Corporate,7.09,2019,Hatchback,1.2L Kappa Petrol,18,—,Manual,Petrol,—,160,6,Yes,No,2★,Sensors,Premium,"6.75""",No,Manual,Fabric,—,7.09 Lakh,/assets/vehicle_images/Hyundai/i 10 nios.png,,,,5,1197,No,82,3 Years / 1 Lakh km,Halogen,83 PS,114 Nm,37 L
Hyundai,Grand i10 Nios,Sportz,7.42,2019,Hatchback,1.2L Kappa Petrol,18,—,Manual,Petrol,—,160,6,Yes,No,2★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,7.42 Lakh,/assets/vehicle_images/Hyundai/i 10 nios.png,,,,5,1197,No,82,3 Years / 1 Lakh km,Halogen,83 PS,114 Nm,37 L
Hyundai,Grand i10 Nios,Magna AMT,7.43,2019,Hatchback,1.2L Kappa Petrol,16,—,Automatic,Petrol,—,160,6,Yes,No,2★,Sensors,Basic,—,No,Manual,Fabric,—,7.43 Lakh,/assets/vehicle_images/Hyundai/i 10 nios.png,,,,5,1197,No,82,3 Years / 1 Lakh km,Halogen,83 PS,114 Nm,37 L
Hyundai,Grand i10 Nios,Sportz AMT,8,2019,Hatchback,1.2L Kappa Petrol,16,—,Automatic,Petrol,—,160,6,Yes,No,2★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,8.00 Lakh,/assets/vehicle_images/Hyundai/i 10 nios.png,,,,5,1197,No,82,3 Years / 1 Lakh km,Halogen,83 PS,114 Nm,37 L
Hyundai,Grand i10 Nios,Asta,8,2019,Hatchback,1.2L Kappa Petrol,18,—,Manual,Petrol,—,160,6,Yes,No,2★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,8.00 Lakh,/assets/vehicle_images/Hyundai/i 10 nios.png,,,,5,1197,No,82,3 Years / 1 Lakh km,Halogen,83 PS,114 Nm,37 L
Hyundai,Grand i10 Nios,Asta AMT,8.56,2019,Hatchback,1.2L Kappa Petrol,16,—,Automatic,Petrol,—,160,6,Yes,No,2★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,8.56 Lakh,/assets/vehicle_images/Hyundai/i 10 nios.png,,,,5,1197,No,82,3 Years / 1 Lakh km,Halogen,83 PS,114 Nm,37 L
Hyundai,Grand i10 Nios,Magna CNG,7.75,2019,Hatchback,1.2L Bi-Fuel,27,—,Manual,CNG,—,160,6,Yes,No,2★,Sensors,Basic,—,No,Manual,Fabric,—,7.75 Lakh,/assets/vehicle_images/Hyundai/i 10 nios.png,,,,5,1197,No,68,3 Years / 1 Lakh km,Halogen,69 PS,95 Nm,60 L
Hyundai,Grand i10 Nios,Sportz CNG,8.25,2019,Hatchback,1.2L Bi-Fuel,27,—,Manual,CNG,—,160,6,Yes,No,2★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,8.25 Lakh,/assets/vehicle_images/Hyundai/i 10 nios.png,,,,5,1197,No,68,3 Years / 1 Lakh km,Halogen,69 PS,95 Nm,60 L
Hyundai,i20,Era,5.99,2020,Hatchback,1.2L Kappa Petrol,16,—,Manual,Petrol,—,160,6,Yes,No,3★,Sensors,Basic,—,No,Manual,Fabric,—,5.99 Lakh,/assets/vehicle_images/Hyundai/I 20.png,,,,5,1197,No,82,3 Years / 1 Lakh km,Halogen,83 PS,115 Nm,37 L
Hyundai,i20,Magna,7,2020,Hatchback,1.2L Kappa Petrol,16,—,Manual,Petrol,—,160,6,Yes,No,3★,Sensors,Basic,—,No,Manual,Fabric,—,7.00 Lakh,/assets/vehicle_images/Hyundai/I 20.png,,,,5,1197,No,82,3 Years / 1 Lakh km,Halogen,83 PS,115 Nm,37 L
Hyundai,i20,Sportz,8,2020,Hatchback,1.2L Kappa Petrol,16,—,Manual,Petrol,—,160,6,Yes,No,3★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,8.00 Lakh,/assets/vehicle_images/Hyundai/I 20.png,,,,5,1197,No,82,3 Years / 1 Lakh km,Halogen,83 PS,115 Nm,37 L
Hyundai,i20,Sportz IVT,9,2020,Hatchback,1.2L Kappa Petrol,16,—,Automatic,Petrol,—,160,6,Yes,No,3★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,9.00 Lakh,/assets/vehicle_images/Hyundai/I 20.png,,,,5,1197,No,87,3 Years / 1 Lakh km,Halogen,88 PS,115 Nm,37 L
Hyundai,i20,Asta,9,2020,Hatchback,1.2L Kappa Petrol,16,—,Manual,Petrol,—,160,6,Yes,No,3★,Cam+Sensor,Premium,"10.25""",Yes,Auto,Fabric,AA/CarPlay,9.00 Lakh,/assets/vehicle_images/Hyundai/I 20.png,,,,5,1197,No,82,3 Years / 1 Lakh km,LED,83 PS,115 Nm,37 L
Hyundai,i20,Asta (O),9.5,2020,Hatchback,1.2L Kappa Petrol,16,—,Manual,Petrol,—,160,6,Yes,No,3★,Cam+Sensor,Premium,"10.25""",Yes,Auto,Fabric,AA/CarPlay,9.50 Lakh,/assets/vehicle_images/Hyundai/I 20.png,,,,5,1197,No,82,3 Years / 1 Lakh km,LED,83 PS,115 Nm,37 L
Hyundai,i20,Asta (O) IVT,10.44,2020,Hatchback,1.2L Kappa Petrol,16,—,Automatic,Petrol,—,160,6,Yes,No,3★,Cam+Sensor,Premium,"10.25""",Yes,Auto,Fabric,AA/CarPlay,10.44 Lakh,/assets/vehicle_images/Hyundai/I 20.png,,,,5,1197,No,87,3 Years / 1 Lakh km,LED,88 PS,115 Nm,37 L
Hyundai,i20 N Line,N6 MT,9.21,2021,Hatchback,1.0L Turbo GDi,20,—,Manual,Petrol,—,170,6,Yes,No,3★,Cam+Sensor,Premium,"8""",Yes,Auto,Leatherette,AA/CarPlay,9.21 Lakh,/assets/vehicle_images/Hyundai/creta N line.png,,,,5,998,Yes,118,3 Years / 1 Lakh km,Halogen,120 PS,172 Nm,37 L
Hyundai,i20 N Line,N6 DCT,10,2021,Hatchback,1.0L Turbo GDi,20,—,Automatic,Petrol,—,170,6,Yes,No,3★,Cam+Sensor,Premium,"8""",Yes,Auto,Leatherette,AA/CarPlay,10.00 Lakh,/assets/vehicle_images/Hyundai/creta N line.png,,,,5,998,Yes,118,3 Years / 1 Lakh km,Halogen,120 PS,172 Nm,37 L
Hyundai,i20 N Line,N8 MT,10.5,2021,Hatchback,1.0L Turbo GDi,20,—,Manual,Petrol,—,170,6,Yes,No,3★,Cam+Sensor,Premium,"10.25""",Yes,Auto,Leatherette,AA/CarPlay,10.50 Lakh,/assets/vehicle_images/Hyundai/creta N line.png,,,,5,998,Yes,118,3 Years / 1 Lakh km,LED,120 PS,172 Nm,37 L
Hyundai,i20 N Line,N8 DCT,11.67,2021,Hatchback,1.0L Turbo GDi,20,—,Automatic,Petrol,—,170,6,Yes,No,3★,Cam+Sensor,Premium,"10.25""",Yes,Auto,Leatherette,AA/CarPlay,11.67 Lakh,/assets/vehicle_images/Hyundai/creta N line.png,,,,5,998,Yes,118,3 Years / 1 Lakh km,LED,120 PS,172 Nm,37 L
Hyundai,Aura,E,6.49,2020,Sedan,1.2L Kappa Petrol,17,—,Manual,Petrol,—,160,6,Yes,No,2★,Sensors,Basic,—,No,Manual,Fabric,—,6.49 Lakh,/assets/vehicle_images/Hyundai/Hundai Aura.png,,,,5,1197,No,82,3 Years / 1 Lakh km,Halogen,83 PS,114 Nm,37 L
Hyundai,Aura,S,7.3,2020,Sedan,1.2L Kappa Petrol,17,—,Manual,Petrol,—,160,6,Yes,No,2★,Sensors,Basic,—,No,Manual,Fabric,—,7.30 Lakh,/assets/vehicle_images/Hyundai/Hundai Aura.png,,,,5,1197,No,82,3 Years / 1 Lakh km,Halogen,83 PS,114 Nm,37 L
Hyundai,Aura,SX,8.1,2020,Sedan,1.2L Kappa Petrol,17,—,Manual,Petrol,—,160,6,Yes,No,2★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,8.10 Lakh,/assets/vehicle_images/Hyundai/Hundai Aura.png,,,,5,1197,No,82,3 Years / 1 Lakh km,Halogen,83 PS,114 Nm,37 L
Hyundai,Aura,SX(O),8.6,2020,Sedan,1.2L Kappa Petrol,17,—,Manual,Petrol,—,160,6,Yes,No,2★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,8.60 Lakh,/assets/vehicle_images/Hyundai/Hundai Aura.png,,,,5,1197,No,82,3 Years / 1 Lakh km,Halogen,83 PS,114 Nm,37 L
Hyundai,Aura,SX+ AMT,8.9,2020,Sedan,1.2L Kappa Petrol,17,—,Automatic,Petrol,—,160,6,Yes,No,2★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,8.90 Lakh,/assets/vehicle_images/Hyundai/Hundai Aura.png,,,,5,1197,No,82,3 Years / 1 Lakh km,Halogen,83 PS,114 Nm,37 L
Hyundai,Aura,E CNG,7.5,2020,Sedan,1.2L Bi-Fuel,22,—,Manual,CNG,—,160,6,Yes,No,2★,Sensors,Basic,—,No,Manual,Fabric,—,7.50 Lakh,/assets/vehicle_images/Hyundai/Hundai Aura.png,,,,5,1197,No,68,3 Years / 1 Lakh km,Halogen,69 PS,95 Nm,65 L
Hyundai,Aura,S CNG,8.3,2020,Sedan,1.2L Bi-Fuel,22,—,Manual,CNG,—,160,6,Yes,No,2★,Sensors,Basic,—,No,Manual,Fabric,—,8.30 Lakh,/assets/vehicle_images/Hyundai/Hundai Aura.png,,,,5,1197,No,68,3 Years / 1 Lakh km,Halogen,69 PS,95 Nm,65 L
Hyundai,Aura,SX CNG,9.05,2020,Sedan,1.2L Bi-Fuel,22,—,Manual,CNG,—,160,6,Yes,No,2★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,9.05 Lakh,/assets/vehicle_images/Hyundai/Hundai Aura.png,,,,5,1197,No,68,3 Years / 1 Lakh km,Halogen,69 PS,95 Nm,65 L
Hyundai,Verna,EX,10.98,2023,Sedan,1.5L MPi Petrol,18.6,—,Manual,Petrol,—,190,6,Yes,No,5★,Sensors,Basic,—,No,Manual,Fabric,—,10.98 Lakh,/assets/vehicle_images/Hyundai/Verna.png,,,,5,1497,No,113,3 Years / Unlimited km,Halogen,115 PS,144 Nm,45 L
Hyundai,Verna,S,11.99,2023,Sedan,1.5L MPi Petrol,18.6,—,Manual,Petrol,—,190,6,Yes,No,5★,Cam+Sensor,Premium,"8""",No,Auto,Fabric,AA/CarPlay,11.99 Lakh,/assets/vehicle_images/Hyundai/Verna.png,,,,5,1497,No,113,3 Years / Unlimited km,Halogen,115 PS,144 Nm,45 L
Hyundai,Verna,SX,13,2023,Sedan,1.5L MPi Petrol,18.6,—,Manual,Petrol,—,190,6,Yes,No,5★,Cam+Sensor,Premium,"8""",Yes,Auto,Fabric,AA/CarPlay,13.00 Lakh,/assets/vehicle_images/Hyundai/Verna.png,,,,5,1497,No,113,3 Years / Unlimited km,LED,115 PS,144 Nm,45 L
Hyundai,Verna,SX IVT,14.25,2023,Sedan,1.5L MPi Petrol,18.6,—,Automatic,Petrol,—,190,6,Yes,No,5★,Cam+Sensor,Premium,"8""",Yes,Auto,Fabric,AA/CarPlay,14.25 Lakh,/assets/vehicle_images/Hyundai/Verna.png,,,,5,1497,No,113,3 Years / Unlimited km,LED,115 PS,144 Nm,45 L
Hyundai,Verna,SX(O),14.66,2023,Sedan,1.5L MPi Petrol,18.6,—,Manual,Petrol,—,190,6,Yes,Yes,5★,Cam+Sensor,Premium,"10.25""",Yes,Auto,Leatherette,AA/CarPlay,14.66 Lakh,/assets/vehicle_images/Hyundai/Verna.png,,,,5,1497,No,113,3 Years / Unlimited km,LED,115 PS,144 Nm,45 L
Hyundai,Verna,SX(O) IVT,16.2,2023,Sedan,1.5L MPi Petrol,18.6,—,Automatic,Petrol,—,190,6,Yes,Yes,5★,Cam+Sensor,Premium,"10.25""",Yes,Auto,Leatherette,AA/CarPlay,16.20 Lakh,/assets/vehicle_images/Hyundai/Verna.png,,,,5,1497,No,113,3 Years / Unlimited km,LED,115 PS,144 Nm,45 L
Hyundai,Verna,SX Turbo,14.85,2023,Sedan,1.5L Turbo GDi,20,—,Manual,Petrol,—,190,6,Yes,No,5★,Cam+Sensor,Premium,"8""",Yes,Auto,Leatherette,AA/CarPlay,14.85 Lakh,/assets/vehicle_images/Hyundai/Verna.png,,,,5,1482,Yes,158,3 Years / Unlimited km,LED,160 PS,253 Nm,45 L
Hyundai,Verna,SX Turbo DCT,16.1,2023,Sedan,1.5L Turbo GDi,20,—,Automatic,Petrol,—,190,6,Yes,No,5★,Cam+Sensor,Premium,"8""",Yes,Auto,Leatherette,AA/CarPlay,16.10 Lakh,/assets/vehicle_images/Hyundai/Verna.png,,,,5,1482,Yes,158,3 Years / Unlimited km,LED,160 PS,253 Nm,45 L
Hyundai,Verna,SX(O) Turbo,16,2023,Sedan,1.5L Turbo GDi,20,—,Manual,Petrol,—,190,6,Yes,Yes,5★,Cam+Sensor,Premium,"10.25""",Yes,Auto,Leatherette,AA/CarPlay,16.00 Lakh,/assets/vehicle_images/Hyundai/Verna.png,,,,5,1482,Yes,158,3 Years / Unlimited km,LED,160 PS,253 Nm,45 L
Hyundai,Verna,SX(O) Turbo DCT,17.4,2023,Sedan,1.5L Turbo GDi,20,—,Automatic,Petrol,—,190,6,Yes,Yes,5★,Cam+Sensor,Premium,"10.25""",Yes,Auto,Leatherette,AA/CarPlay,17.40 Lakh,/assets/vehicle_images/Hyundai/Verna.png,,,,5,1482,Yes,158,3 Years / Unlimited km,LED,160 PS,253 Nm,45 L
Hyundai,Exter,EX,5.8,2023,SUV,1.2L Kappa Petrol,19.4,—,Manual,Petrol,—,150,6,Yes,No,Not Tested,Sensors,Basic,—,No,Manual,Fabric,—,5.80 Lakh,/assets/vehicle_images/Hyundai/Exter.png,,,,5,1197,No,82,3 Years / Unlimited km,Halogen,83 PS,114 Nm,37 L
Hyundai,Exter,S,6.91,2023,SUV,1.2L Kappa Petrol,19.4,—,Manual,Petrol,—,150,6,Yes,No,Not Tested,Sensors,Basic,"8""",No,Manual,Fabric,AA/CarPlay,6.91 Lakh,/assets/vehicle_images/Hyundai/Exter.png,,,,5,1197,No,82,3 Years / Unlimited km,Halogen,83 PS,114 Nm,37 L
Hyundai,Exter,SX,8.09,2023,SUV,1.2L Kappa Petrol,19.4,—,Manual,Petrol,—,150,6,Yes,No,Not Tested,Cam+Sensor,Premium,"8""",Yes,Auto,Fabric,AA/CarPlay,8.09 Lakh,/assets/vehicle_images/Hyundai/Exter.png,,,,5,1197,No,82,3 Years / Unlimited km,Halogen,83 PS,114 Nm,37 L
Hyundai,Exter,SX AMT,8.55,2023,SUV,1.2L Kappa Petrol,19.2,—,Automatic,Petrol,—,150,6,Yes,No,Not Tested,Cam+Sensor,Premium,"8""",Yes,Auto,Fabric,AA/CarPlay,8.55 Lakh,/assets/vehicle_images/Hyundai/Exter.png,,,,5,1197,No,82,3 Years / Unlimited km,Halogen,83 PS,114 Nm,37 L
Hyundai,Exter,SX(O),9.41,2023,SUV,1.2L Kappa Petrol,19.4,—,Manual,Petrol,—,150,6,Yes,No,Not Tested,Cam+Sensor,Premium,"8""",Yes,Auto,Fabric,AA/CarPlay,9.41 Lakh,/assets/vehicle_images/Hyundai/Exter.png,,,,5,1197,No,82,3 Years / Unlimited km,Halogen,83 PS,114 Nm,37 L
Hyundai,Exter,SX(O) AMT,9.42,2023,SUV,1.2L Kappa Petrol,19.2,—,Automatic,Petrol,—,150,6,Yes,No,Not Tested,Cam+Sensor,Premium,"8""",Yes,Auto,Fabric,AA/CarPlay,9.42 Lakh,/assets/vehicle_images/Hyundai/Exter.png,,,,5,1197,No,82,3 Years / Unlimited km,Halogen,83 PS,114 Nm,37 L
Hyundai,Exter,S CNG,7.44,2023,SUV,1.2L Bi-Fuel,27.1,—,Manual,CNG,—,150,6,Yes,No,Not Tested,Sensors,Basic,"8""",No,Manual,Fabric,AA/CarPlay,7.44 Lakh,/assets/vehicle_images/Hyundai/Exter.png,,,,5,1197,No,68,3 Years / Unlimited km,Halogen,69 PS,95 Nm,60 L
Hyundai,Exter,SX CNG,8.94,2023,SUV,1.2L Bi-Fuel,27.1,—,Manual,CNG,—,150,6,Yes,No,Not Tested,Cam+Sensor,Premium,"8""",Yes,Auto,Fabric,AA/CarPlay,8.94 Lakh,/assets/vehicle_images/Hyundai/Exter.png,,,,5,1197,No,68,3 Years / Unlimited km,Halogen,69 PS,95 Nm,60 L
Hyundai,Venue,E,8,2019,SUV,1.2L Kappa Petrol,17.5,—,Manual,Petrol,—,165,6,Yes,No,Not Tested,Sensors,Basic,—,No,Manual,Fabric,—,8.00 Lakh,/assets/vehicle_images/Hyundai/Venue.png,,,,5,1197,No,82,3 Years / Unlimited km,Halogen,83 PS,114 Nm,45 L
Hyundai,Venue,S,9,2019,SUV,1.2L Kappa Petrol,17.5,—,Manual,Petrol,—,165,6,Yes,No,Not Tested,Sensors,Basic,"8""",No,Manual,Fabric,AA/CarPlay,9.00 Lakh,/assets/vehicle_images/Hyundai/Venue.png,,,,5,1197,No,82,3 Years / Unlimited km,Halogen,83 PS,114 Nm,45 L
Hyundai,Venue,S(O),9.55,2019,SUV,1.2L Kappa Petrol,17.5,—,Manual,Petrol,—,165,6,Yes,No,Not Tested,Cam+Sensor,Premium,"8""",No,Manual,Fabric,AA/CarPlay,9.55 Lakh,/assets/vehicle_images/Hyundai/Venue.png,,,,5,1197,No,82,3 Years / Unlimited km,LED,83 PS,114 Nm,45 L
Hyundai,Venue,SX,10.43,2019,SUV,1.2L Kappa Petrol,17.5,—,Manual,Petrol,—,165,6,Yes,No,Not Tested,Cam+Sensor,Premium,"8""",Yes,Auto,Fabric,AA/CarPlay,10.43 Lakh,/assets/vehicle_images/Hyundai/Venue.png,,,,5,1197,No,82,3 Years / Unlimited km,LED,83 PS,114 Nm,45 L
Hyundai,Venue,S(O) Turbo,9.89,2019,SUV,1.0L Turbo GDi,18.7,—,Manual,Petrol,—,170,6,Yes,No,Not Tested,Cam+Sensor,Premium,"8""",No,Manual,Fabric,AA/CarPlay,9.89 Lakh,/assets/vehicle_images/Hyundai/Venue.png,,,,5,998,Yes,118,3 Years / Unlimited km,LED,120 PS,172 Nm,45 L
Hyundai,Venue,S(O) Turbo DCT,10.91,2019,SUV,1.0L Turbo GDi,18.7,—,Automatic,Petrol,—,170,6,Yes,No,Not Tested,Cam+Sensor,Premium,"8""",No,Manual,Fabric,AA/CarPlay,10.91 Lakh,/assets/vehicle_images/Hyundai/Venue.png,,,,5,998,Yes,118,3 Years / Unlimited km,LED,120 PS,172 Nm,45 L
Hyundai,Venue,SX(O) Turbo,11.91,2019,SUV,1.0L Turbo GDi,18.7,—,Manual,Petrol,—,170,6,Yes,Yes,Not Tested,Cam+Sensor,Premium,"8""",Yes,Auto,Leatherette,AA/CarPlay,11.91 Lakh,/assets/vehicle_images/Hyundai/Venue.png,,,,5,998,Yes,118,3 Years / Unlimited km,LED,120 PS,172 Nm,45 L
Hyundai,Venue,SX(O) Turbo DCT,13,2019,SUV,1.0L Turbo GDi,18.7,—,Automatic,Petrol,—,170,6,Yes,Yes,Not Tested,Cam+Sensor,Premium,"8""",Yes,Auto,Leatherette,AA/CarPlay,13.00 Lakh,/assets/vehicle_images/Hyundai/Venue.png,,,,5,998,Yes,118,3 Years / Unlimited km,LED,120 PS,172 Nm,45 L
Hyundai,Venue,E Diesel,9.88,2019,SUV,1.5L CRDi Diesel,21,—,Manual,Diesel,—,175,6,Yes,No,Not Tested,Sensors,Basic,—,No,Manual,Fabric,—,9.88 Lakh,/assets/vehicle_images/Hyundai/Venue.png,,,,5,1493,Yes,114,3 Years / Unlimited km,Halogen,115 PS,250 Nm,45 L
Hyundai,Venue,SX Diesel,10.87,2019,SUV,1.5L CRDi Diesel,21,—,Manual,Diesel,—,175,6,Yes,No,Not Tested,Cam+Sensor,Premium,"8""",Yes,Auto,Fabric,AA/CarPlay,10.87 Lakh,/assets/vehicle_images/Hyundai/Venue.png,,,,5,1493,Yes,114,3 Years / Unlimited km,LED,115 PS,250 Nm,45 L
Hyundai,Venue,SX(O) Diesel,12.87,2019,SUV,1.5L CRDi Diesel,21,—,Manual,Diesel,—,175,6,Yes,Yes,Not Tested,Cam+Sensor,Premium,"8""",Yes,Auto,Leatherette,AA/CarPlay,12.87 Lakh,/assets/vehicle_images/Hyundai/Venue.png,,,,5,1493,Yes,114,3 Years / Unlimited km,LED,115 PS,250 Nm,45 L
Hyundai,Venue N Line,N6 MT,10.65,2022,SUV,1.0L Turbo GDi,18.7,—,Manual,Petrol,—,170,6,Yes,No,Not Tested,Cam+Sensor,Premium,"8""",Yes,Auto,Leatherette,AA/CarPlay,10.65 Lakh,/assets/vehicle_images/Hyundai/Venue.png,,,,5,998,Yes,118,3 Years / Unlimited km,LED,120 PS,172 Nm,45 L
Hyundai,Venue N Line,N6 DCT,11.55,2022,SUV,1.0L Turbo GDi,18.7,—,Automatic,Petrol,—,170,6,Yes,No,Not Tested,Cam+Sensor,Premium,"8""",Yes,Auto,Leatherette,AA/CarPlay,11.55 Lakh,/assets/vehicle_images/Hyundai/Venue.png,,,,5,998,Yes,118,3 Years / Unlimited km,LED,120 PS,172 Nm,45 L
Hyundai,Venue N Line,N10 MT,11.73,2022,SUV,1.0L Turbo GDi,18.7,—,Manual,Petrol,—,170,6,Yes,Yes,Not Tested,Cam+Sensor,Premium,"8""",Yes,Auto,Leatherette,AA/CarPlay,11.73 Lakh,/assets/vehicle_images/Hyundai/Venue.png,,,,5,998,Yes,118,3 Years / Unlimited km,LED,120 PS,172 Nm,45 L
Hyundai,Venue N Line,N10 DCT,15.58,2022,SUV,1.0L Turbo GDi,18.7,—,Automatic,Petrol,—,170,6,Yes,Yes,Not Tested,Cam+Sensor,Premium,"8""",Yes,Auto,Leatherette,AA/CarPlay,15.58 Lakh,/assets/vehicle_images/Hyundai/Venue.png,,,,5,998,Yes,118,3 Years / Unlimited km,LED,120 PS,172 Nm,45 L
Hyundai,Creta,E,10.79,2020,SUV,1.5L MPi Petrol,17.4,—,Manual,Petrol,—,170,6,Yes,No,Not Tested,Sensors,Basic,—,No,Manual,Fabric,—,10.79 Lakh,/assets/vehicle_images/Hyundai/Creta.png,,,,5,1497,No,113,3 Years / Unlimited km,Halogen,115 PS,144 Nm,50 L
Hyundai,Creta,EX,11.96,2020,SUV,1.5L MPi Petrol,17.4,—,Manual,Petrol,—,170,6,Yes,No,Not Tested,Sensors,Basic,"8""",No,Manual,Fabric,AA/CarPlay,11.96 Lakh,/assets/vehicle_images/Hyundai/Creta.png,,,,5,1497,No,113,3 Years / Unlimited km,Halogen,115 PS,144 Nm,50 L
Hyundai,Creta,S,13.07,2020,SUV,1.5L MPi Petrol,17.4,—,Manual,Petrol,—,170,6,Yes,No,Not Tested,Cam+Sensor,Premium,"8""",No,Manual,Fabric,AA/CarPlay,13.07 Lakh,/assets/vehicle_images/Hyundai/Creta.png,,,,5,1497,No,113,3 Years / Unlimited km,LED,115 PS,144 Nm,50 L
Hyundai,Creta,SX,14.95,2020,SUV,1.5L MPi Petrol,17.4,—,Manual,Petrol,—,170,6,Yes,No,Not Tested,Cam+Sensor,Premium,"10.25""",Panoramic,Auto,Fabric,AA/CarPlay,14.95 Lakh,/assets/vehicle_images/Hyundai/Creta.png,,,,5,1497,No,113,3 Years / Unlimited km,LED,115 PS,144 Nm,50 L
Hyundai,Creta,SX Tech,15.7,2020,SUV,1.5L MPi Petrol,17.4,—,Manual,Petrol,—,170,6,Yes,Yes,Not Tested,Cam+Sensor,Premium,"10.25""",Panoramic,Auto,Fabric,AA/CarPlay,15.70 Lakh,/assets/vehicle_images/Hyundai/Creta.png,,,,5,1497,No,113,3 Years / Unlimited km,LED,115 PS,144 Nm,50 L
